ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Audio_Files
Kawam-sky-1,,Kawam,sky,ɖ͡ʐapar,ɖ͡ʐapar,,,,,,,,2379a81174f86d21ba664af6ae553e83
Kawam-sky-2,,Kawam,sky,ɖapar,ɖapar,,,,,,,,e67cdafd568b062cdf0e65bf76166eae
Kawam-sky-3,,Kawam,sky,d͡ʒapar,d͡ʒapar,,,,,,,,e67cdafd568b062cdf0e65bf76166eae
Kawam-sky-4,,Kawam,sky,d͡ʒapal,d͡ʒapal,,,,,,,,
Taeme-sky-1,,Taeme,sky,ɖapal,ɖapal,,,,,,,,d15ee53510b6e44dee6231e1d4b0a5f9
Taeme-sky-2,,Taeme,sky,ɖapal,ɖapal,,,,,,,,d15ee53510b6e44dee6231e1d4b0a5f9
Taeme-sky-3,,Taeme,sky,ɖapal,ɖapal,,,,,,,,4050cd247789093fabd96609554f6514
Taeme-sky-4,,Taeme,sky,ɖapal,ɖapal,,,,,,,,9415b88bbc406dcf42a2ecffe76d4d1b
Taeme-sky-5,,Taeme,sky,ɖapal,ɖapal,,,,,,,,9415b88bbc406dcf42a2ecffe76d4d1b
Kawam-sleep-1,,Kawam,sleep,wətær,wətær,,,,,,,,
Agob-sleep-vi-1,,Agob,sleep-vi,inu,inu,,,,,,,,942f4c77cb32fa4cb34f69a5fd3d2639
Agob-sleep-vi-2,,Agob,sleep-vi,inu,inu,,,,,,,,942f4c77cb32fa4cb34f69a5fd3d2639
Em-sleep-vi-1,,Em,sleep-vi,wotar,wotar,,,,,,,,48a9212785c0680482f097205aecee6b
Em-sleep-vi-2,,Em,sleep-vi,otar,otar,,,,,,,,48a9212785c0680482f097205aecee6b
Ende-sleep-vi-1,,Ende,sleep-vi,wotar,wotar,,,,,,,,b4d8bd488f56a6ab525261a23fd0c193
Ende-sleep-vi-2,,Ende,sleep-vi,otɐr,otɐr,,,,,,,,b4d8bd488f56a6ab525261a23fd0c193
Kawam-sleep-vi-1,,Kawam,sleep-vi,otar,otar,,,,,,,,67796a4cd19e84e2b11c0ea2a946d258
Kawam-sleep-vi-2,,Kawam,sleep-vi,otær,otær,,,,,,,,67796a4cd19e84e2b11c0ea2a946d258
Taeme-sleep-vi-1,,Taeme,sleep-vi,wətaro,wətaro,,,,,,,,de3fb0a928c3b816008498ad1ba22a75
Taeme-sleep-vi-2,,Taeme,sleep-vi,wətæro,wətæro,,,,,,,,de3fb0a928c3b816008498ad1ba22a75
Agob-small-1,,Agob,small,kasɽamoɽ,kasɽamoɽ,,,,,,,,ca5b344670f140ef86af6cf2cd46eae0
Agob-small-2,,Agob,small,kasramoɭ,kasramoɭ,,,,,,,,ca5b344670f140ef86af6cf2cd46eae0
Em-small-1,,Em,small,kolsromoɡ,kolsromoɡ,,,,,,,,facc6dc9723dd4e9c6900da772b0d5fa
Em-small-2,,Em,small,koʎsərəmok,koʎsərəmok,,,,,,,,facc6dc9723dd4e9c6900da772b0d5fa
Ende-small-1,,Ende,small,kəlsəre,kəlsəre,,,,,,,,861ac026d75375f6daf2df7b9a3c5b6f
Ende-small-2,,Ende,small,kəɽsre,kəɽsre,,,,,,,,861ac026d75375f6daf2df7b9a3c5b6f
Kawam-small-1,,Kawam,small,kəlsre,kəlsre,,,,,,,,8a9b03cbd97879b46a78be3be5094d89
Kawam-small-2,,Kawam,small,kɘɭsre,kɘɭsre,,,,,,,,8a9b03cbd97879b46a78be3be5094d89
Kawam-small-3,,Kawam,small,kɘlsre,kɘlsre,,,,,,,,
Taeme-small-1,,Taeme,small,kəɖəməɡ,kəɖəməɡ,,,,,,,,acefe3671256d1d56fd7fc99b9ad283f
Taeme-small-2,,Taeme,small,kəɖəmə,kəɖəmə,,,,,,,,acefe3671256d1d56fd7fc99b9ad283f
Kawam-smell-1,,Kawam,smell,more,more,,,,,,,,
Agob-smell-vt-1,,Agob,smell-vt,moɽe dɵn͡dɵr,moɽe dɵn͡dɵr,,,,,,,,83e9f60b08ba9dfdad37c307752a1d38
Agob-smell-vt-2,,Agob,smell-vt,moɽedəndər,moɽedəndər,,,,,,,,83e9f60b08ba9dfdad37c307752a1d38
Em-smell-vt-1,,Em,smell-vt,moɽe,moɽe,,,,,,,,782a99d8e7313a910e6dbfa41caef828
Ende-smell-vt-1,,Ende,smell-vt,moɽe dən͡dər,moɽe dən͡dər,,,,,,,,6a6532b0d26f43a31934d3abee9d92a2
Ende-smell-vt-2,,Ende,smell-vt,moɽe,moɽe,,,,,,,,6a6532b0d26f43a31934d3abee9d92a2
Kawam-smell-vt-1,,Kawam,smell-vt,more,more,,,,,,,,fba9d16f6d661056bcf316c93ea5f151
Kawam-smell-vt-2,,Kawam,smell-vt,more,more,,,,,,,,fba9d16f6d661056bcf316c93ea5f151
Taeme-smell-vt-1,,Taeme,smell-vt,təɡəd,təɡəd,,,,,,,,88147c6e1c65d7e44f6c3d0fc408aad3
Taeme-smell-vt-2,,Taeme,smell-vt,təɡəd,təɡəd,,,,,,,,88147c6e1c65d7e44f6c3d0fc408aad3
Agob-smoke-1,,Agob,smoke,ikɽo,ikɽo,,,,,,,,c96f7eb8989f04993e29dfcf3d69f222
Agob-smoke-2,,Agob,smoke,ikɽɔ,ikɽɔ,,,,,,,,c96f7eb8989f04993e29dfcf3d69f222
Em-smoke-1,,Em,smoke,ikɽo,ikɽo,,,,,,,,539685b578baa16cc36aa6db4789784b
Em-smoke-2,,Em,smoke,ikɽo,ikɽo,,,,,,,,539685b578baa16cc36aa6db4789784b
Ende-smoke-1,,Ende,smoke,ikro,ikro,,,,,,,,e86912c634fe9b4a1f10e4aeb7545774
Ende-smoke-2,,Ende,smoke,jɪkɽo,jɪkɽo,,,,,,,,e86912c634fe9b4a1f10e4aeb7545774
Kawam-smoke-1,,Kawam,smoke,ikro,ikro,,,,,,,,cb160aa61de5751020ac20b39173c016
Kawam-smoke-2,,Kawam,smoke,ikro,ikro,,,,,,,,cb160aa61de5751020ac20b39173c016
Kawam-smoke-3,,Kawam,smoke,ikrɔ,ikrɔ,,,,,,,,
Taeme-smoke-1,,Taeme,smoke,jɪkum,jɪkum,,,,,,,,1d2f1d7199d6c98dfd3a06a4aa2b9b52
Taeme-smoke-2,,Taeme,smoke,jɪkum,jɪkum,,,,,,,,1d2f1d7199d6c98dfd3a06a4aa2b9b52
Taeme-smoke-3,,Taeme,smoke,jɪkum,jɪkum,,,,,,,,7c9d2ad0784b3e6124a8ac8a97c6062a
Agob-snake-1,,Agob,snake,diben,diben,,,,,,,,504636e5f0283b7ea3817c7d846d77d1
Agob-snake-2,,Agob,snake,diben,diben,,,,,,,,504636e5f0283b7ea3817c7d846d77d1
Em-snake-1,,Em,snake,ɡuɽem,ɡuɽem,,,,,,,,d6387c174a48a7311bf7092cf5a4d4ec
Em-snake-2,,Em,snake,ɡuɻɛm,ɡuɻɛm,,,,,,,,d6387c174a48a7311bf7092cf5a4d4ec
Ende-snake-1,,Ende,snake,ɡuɽem,ɡuɽem,,,,,,,,4f402b30515714193b5124cd5e02cd57
Ende-snake-2,,Ende,snake,ɡuɽem,ɡuɽem,,,,,,,,4f402b30515714193b5124cd5e02cd57
Kawam-snake-1,,Kawam,snake,ɡurem,ɡurem,,,,,,,,dcc6236460725fc4d9e54caf6135488c
Kawam-snake-2,,Kawam,snake,ɡurɛm,ɡurɛm,,,,,,,,dcc6236460725fc4d9e54caf6135488c
Kawam-snake-3,,Kawam,snake,ɡurem,ɡurem,,,,,,,,
Taeme-snake-1,,Taeme,snake,dibən,dibən,,,,,,,,1e675fbd9ab0ebc34750d56b69654d85
Taeme-snake-2,,Taeme,snake,dibɪn,dibɪn,,,,,,,,1e675fbd9ab0ebc34750d56b69654d85
Taeme-snake-3,,Taeme,snake,dibin,dibin,,,,,,,,254e39646ce1522007f2a16d3f24ed59
Agob-sneeze-n-1,,Agob,sneeze-n,an͡si,an͡si,,,,,,,,
Agob-sneeze-n-2,,Agob,sneeze-n,ant͡si,ant͡si,,,,,,,,
Taeme-sneeze-n-1,,Taeme,sneeze-n,æn͡si,æn͡si,,,,,,,,
Taeme-sneeze-n-2,,Taeme,sneeze-n,ænsi,ænsi,,,,,,,,
Taeme-sneeze-n-3,,Taeme,sneeze-n,ænsi,ænsi,,,,,,,,
Agob-snot-1,,Agob,snot,motor,motor,,,,,,,,c59c7d2213b76a43ba6ee5a70214d231
Agob-snot-2,,Agob,snot,motor,motor,,,,,,,,c59c7d2213b76a43ba6ee5a70214d231
Em-snot-1,,Em,snot,muru pie,muru pie,,,,,,,,d764ec3f9fe892edc24ffb889c3b1f95
Em-snot-2,,Em,snot,muɽupije,muɽupije,,,,,,,,d764ec3f9fe892edc24ffb889c3b1f95
Ende-snot-1,,Ende,snot,məɽɪŋ pia,məɽɪŋ pia,,,,,,,,c3159c0bc8583c618ab95c9a2ac4afde
Ende-snot-2,,Ende,snot,məɽɪŋpije,məɽɪŋpije,,,,,,,,c3159c0bc8583c618ab95c9a2ac4afde
Kawam-snot-1,,Kawam,snot,murpe,murpe,,,,,,,,6b9779fbf2f436d414fab45f0c7cf22d
Kawam-snot-2,,Kawam,snot,muɹpɛ,muɹpɛ,,,,,,,,6b9779fbf2f436d414fab45f0c7cf22d
Taeme-snot-1,,Taeme,snot,motər,motər,,,,,,,,c0b203f2382b7188ae68add3ce1be462
Taeme-snot-2,,Taeme,snot,motərə,motərə,,,,,,,,c0b203f2382b7188ae68add3ce1be462
Taeme-snot-3,,Taeme,snot,motər,motər,,,,,,,,79b853dd408316e8db6caf8af9083a87
Taeme-snot-4,,Taeme,snot,motər,motər,,,,,,,,79b853dd408316e8db6caf8af9083a87
Kawam-snot-n-1,,Kawam,snot-n,murpe,murpe,,,,,,,,
Agob-sore-n-1,,Agob,sore-n,ute,ute,,,,,,,,2d4807a809bc678d0898d1e2f92d3b11
Agob-sore-n-2,,Agob,sore-n,ute,ute,,,,,,,,2d4807a809bc678d0898d1e2f92d3b11
Em-sore-n-1,,Em,sore-n,wute,wute,,,,,,,,f3af901bd97c220d47c62d8e8e9e9c98
Em-sore-n-2,,Em,sore-n,ute,ute,,,,,,,,f3af901bd97c220d47c62d8e8e9e9c98
Ende-sore-n-1,,Ende,sore-n,wute,wute,,,,,,,,adc2769917283f4e4abcf89db88c37af
Ende-sore-n-2,,Ende,sore-n,ute,ute,,,,,,,,adc2769917283f4e4abcf89db88c37af
Idi-sore-n-1,,Idi,sore-n,wɪtæ,wɪtæ,,,,,,,,
Idi-sore-n-2,,Idi,sore-n,wɘte,wɘte,,,,,,,,
Kawam-sore-n-1,,Kawam,sore-n,ute,ute,,,,,,,,8ee837983d1c6445e78f3142d9800161
Kawam-sore-n-2,,Kawam,sore-n,ute,ute,,,,,,,,8ee837983d1c6445e78f3142d9800161
Kawam-sore-n-3,,Kawam,sore-n,ute,ute,,,,,,,,
Taeme-sore-n-1,,Taeme,sore-n,wɪti,wɪti,,,,,,,,8f79a8ed36fbc1c80c7b29f51e92a7f9
Taeme-sore-n-2,,Taeme,sore-n,wɪti,wɪti,,,,,,,,8f79a8ed36fbc1c80c7b29f51e92a7f9
Taeme-sore-n-3,,Taeme,sore-n,wɪti,wɪti,,,,,,,,86d71416cbe28f561141d4e89858b438
Agob-sorry-1,,Agob,sorry,kæn͡dərmaŋ,kæn͡dərmaŋ,,,,,,,,
Agob-sorry-2,,Agob,sorry,kændərmɐŋ,kændərmɐŋ,,,,,,,,
Taeme-sorry-1,,Taeme,sorry,kadramaŋ,kadramaŋ,,,,,,,,30b69de689a3c7bf5245ae6f3380f000
Taeme-sorry-2,,Taeme,sorry,kadramaŋ,kadramaŋ,,,,,,,,30b69de689a3c7bf5245ae6f3380f000
Em-sour-1,,Em,sour,dulaɡəɣɐ,dulaɡəɣɐ,,,,,,,,
Agob-speak-1,,Agob,speak,eke aɡ,eke aɡ,,,,,,,,f9174deaa5c8c5bacdd1846037509229
Agob-speak-2,,Agob,speak,ekeaɡ,ekeaɡ,,,,,,,,f9174deaa5c8c5bacdd1846037509229
Em-speak-1,,Em,speak,nopeɲ,nopeɲ,,,,,,,,007ff1c4468eff26e65560534f3fdc64
Em-speak-2,,Em,speak,nopiŋ,nopiŋ,,,,,,,,007ff1c4468eff26e65560534f3fdc64
Ende-speak-1,,Ende,speak,eka,eka,,,,,,,,eb8e8b993777d3aad2497442eb059ace
Ende-speak-2,,Ende,speak,jɛkɑ,jɛkɑ,,,,,,,,eb8e8b993777d3aad2497442eb059ace
Kawam-speak-1,,Kawam,speak,eke,eke,,,,,,,,8f06501ff40cf9c24a726a1db07cf07b
Kawam-speak-2,,Kawam,speak,ekɛ,ekɛ,,,,,,,,8f06501ff40cf9c24a726a1db07cf07b
Kawam-speak-3,,Kawam,speak,jekæ,jekæ,,,,,,,,
Taeme-speak-1,,Taeme,speak,paɲpeɲ,paɲpeɲ,,,,,,,,0bc6d1bb46d6a26a8a5015423272dc4a
Taeme-speak-2,,Taeme,speak,pæɲpeɲ,pæɲpeɲ,,,,,,,,0bc6d1bb46d6a26a8a5015423272dc4a
Taeme-speak-imp-1,,Taeme,speak-imp,jekaɡo,jekaɡo,,,,,,,,
Agob-spear-1,,Agob,spear,toboɽ,toboɽ,,,,,,,,ad0d7a78533fd5444f3d9789ad61de1c
Agob-spear-2,,Agob,spear,toboɽ,toboɽ,,,,,,,,ad0d7a78533fd5444f3d9789ad61de1c
Em-spear-1,,Em,spear,toboɽ,toboɽ,,,,,,,,6768828fd95b7e2a0b34fcd711817573
Em-spear-2,,Em,spear,toβoɻ,toβoɻ,,,,,,,,6768828fd95b7e2a0b34fcd711817573
Ende-spear-1,,Ende,spear,toboɽ,toboɽ,,,,,,,,241423c346aa21feb0318825eb177868
Ende-spear-2,,Ende,spear,tɔboɽ,tɔboɽ,,,,,,,,241423c346aa21feb0318825eb177868
Kawam-spear-1,,Kawam,spear,ʈobor,ʈobor,,,,,,,,8113847db53f9247e0f3e41df9a9801e
Kawam-spear-2,,Kawam,spear,ʈ͡ʂobɔr,ʈ͡ʂobɔr,,,,,,,,8113847db53f9247e0f3e41df9a9801e
Kawam-spear-3,,Kawam,spear,t͡ʃoβɔr,t͡ʃoβɔr,,,,,,,,
Taeme-spear-1,,Taeme,spear,təbol,təbol,,,,,,,,2aa91f66d451de19f96a0cbcba04cba8
Taeme-spear-2,,Taeme,spear,təbol,təbol,,,,,,,,2aa91f66d451de19f96a0cbcba04cba8
Taeme-spear-3,,Taeme,spear,təboʎ,təboʎ,,,,,,,,d34e4c81fa2b9062188831b89bfe622c
Taeme-spear-4,,Taeme,spear,təbol,təbol,,,,,,,,d34e4c81fa2b9062188831b89bfe622c
Agob-spider-1,,Agob,spider,kuŋ͡ɡe,kuŋ͡ɡe,,,,,,,,
Agob-spider-2,,Agob,spider,kuŋɡe,kuŋɡe,,,,,,,,
Taeme-spider-1,,Taeme,spider,kuŋ͡ɡi,kuŋ͡ɡi,,,,,,,,
Taeme-spider-2,,Taeme,spider,kuŋɡi,kuŋɡi,,,,,,,,
Agob-spit-n-1,,Agob,spit-n,kɵk,kɵk,,,,,,,,a954948483cd2f099aa1dfbfa32d3944
Agob-spit-n-2,,Agob,spit-n,kʌk,kʌk,,,,,,,,a954948483cd2f099aa1dfbfa32d3944
Em-spit-n-1,,Em,spit-n,boɽme,boɽme,,,,,,,,add9edfaae2934958c7117178ec1310e
Em-spit-n-2,,Em,spit-n,bɔɽəme,bɔɽəme,,,,,,,,add9edfaae2934958c7117178ec1310e
Ende-spit-n-1,,Ende,spit-n,bəɽma,bəɽma,,,,,,,,305df26ecf325b8e11ea622fec2c2b43
Ende-spit-n-2,,Ende,spit-n,bəɽəmɐ,bəɽəmɐ,,,,,,,,305df26ecf325b8e11ea622fec2c2b43
Kawam-spit-n-1,,Kawam,spit-n,bərmæ,bərmæ,,,,,,,,cfba289414d34251d3f0311ce49cc156
Kawam-spit-n-2,,Kawam,spit-n,bəɹmɛ,bəɹmɛ,,,,,,,,cfba289414d34251d3f0311ce49cc156
Kawam-spit-n-3,,Kawam,spit-n,bɘrmæ,bɘrmæ,,,,,,,,
Taeme-spit-n-1,,Taeme,spit-n,kək,kək,,,,,,,,e7ef308d11a5112af5dd3c35116d1d4f
Taeme-spit-n-2,,Taeme,spit-n,kək,kək,,,,,,,,e7ef308d11a5112af5dd3c35116d1d4f
Taeme-spit-n-3,,Taeme,spit-n,kək,kək,,,,,,,,7c0554bbffa7666827d9a47a0f2ab9b0
Taeme-spit-n-4,,Taeme,spit-n,kək,kək,,,,,,,,7c0554bbffa7666827d9a47a0f2ab9b0
Agob-stand-1,,Agob,stand,ɡuɡaboɽ,ɡuɡaboɽ,,,,,,,,00f94b27ce0fe431ad65defaff53ecfa
Agob-stand-2,,Agob,stand,ɡuɡaboɽ,ɡuɡaboɽ,,,,,,,,00f94b27ce0fe431ad65defaff53ecfa
Em-stand-1,,Em,stand,aŋɽəbən,aŋɽəbən,,,,,,,,9e2eac57518b5b453aefecf425f9e8ea
Em-stand-2,,Em,stand,aŋɽoβon,aŋɽoβon,,,,,,,,9e2eac57518b5b453aefecf425f9e8ea
Ende-stand-1,,Ende,stand,ŋəɽabən,ŋəɽabən,,,,,,,,6ea0771934c88667422434d2c4a70b83
Ende-stand-2,,Ende,stand,ŋəɽəbən,ŋəɽəbən,,,,,,,,6ea0771934c88667422434d2c4a70b83
Kawam-stand-1,,Kawam,stand,ɡuɡi,ɡuɡi,,,,,,,,6d1af7a3752c8b64174bd8e10d813058
Kawam-stand-2,,Kawam,stand,ɡuɡi,ɡuɡi,,,,,,,,6d1af7a3752c8b64174bd8e10d813058
Kawam-stand-3,,Kawam,stand,ɡoɡi,ɡoɡi,,,,,,,,
Taeme-stand-1,,Taeme,stand,ɡæben,ɡæben,,,,,,,,dc584b97a04cb93aeabebcbf54018d0d
Taeme-stand-2,,Taeme,stand,ɡæben,ɡæben,,,,,,,,dc584b97a04cb93aeabebcbf54018d0d
Agob-star-1,,Agob,star,piro,piro,,,,,,,,08ff72dc92a83b3bcbd821a6d862bb8d
Agob-star-2,,Agob,star,piro,piro,,,,,,,,08ff72dc92a83b3bcbd821a6d862bb8d
Em-star-1,,Em,star,piro,piro,,,,,,,,35ea4ba03f603f62086ddbf6c64efe41
Em-star-2,,Em,star,piro,piro,,,,,,,,35ea4ba03f603f62086ddbf6c64efe41
Ende-star-1,,Ende,star,piro,piro,,,,,,,,e54524215caaac292654739786c9fa8d
Idi-star-1,,Idi,star,piru,piru,,,,,,,,
Idi-star-2,,Idi,star,piru,piru,,,,,,,,
Kawam-star-1,,Kawam,star,piro,piro,,,,,,,,f98c18b3f59a18f53dbc4ce4eae136c8
Kawam-star-2,,Kawam,star,piro,piro,,,,,,,,f98c18b3f59a18f53dbc4ce4eae136c8
Kawam-star-3,,Kawam,star,pirɔ,pirɔ,,,,,,,,
Taeme-star-1,,Taeme,star,piru,piru,,,,,,,,cd0ec928305ed476d02fb86523355de9
Taeme-star-2,,Taeme,star,piru,piru,,,,,,,,cd0ec928305ed476d02fb86523355de9
Taeme-star-3,,Taeme,star,piru,piru,,,,,,,,23d5ff96422fd9095fe115dc053d5477
Taeme-star-4,,Taeme,star,piru,piru,,,,,,,,1ef7cc899f1fb692fd9bf1f77a29dc41
Taeme-star-5,,Taeme,star,piru,piru,,,,,,,,23d5ff96422fd9095fe115dc053d5477
Taeme-star-6,,Taeme,star,piru,piru,,,,,,,,1ef7cc899f1fb692fd9bf1f77a29dc41
Agob-stilt-tree-1,,Agob,stilt-tree,emek,emek,,,,,,,,391178a13319b43beacc77f68f618bef
Agob-stilt-tree-2,,Agob,stilt-tree,emɛk,emɛk,,,,,,,,391178a13319b43beacc77f68f618bef
Agob-stone-1,,Agob,stone,dədər kɵp,dədər kɵp,,,,,,,,0ed3095b8eaba5884ddbd5c433dad11b
Agob-stone-2,,Agob,stone,dədərkʌp,dədərkʌp,,,,,,,,0ed3095b8eaba5884ddbd5c433dad11b
Em-stone-1,,Em,stone,ʈoɡoɽ kop,ʈoɡoɽ kop,,,,,,,,c876ff2289ba1e0de3c5c52423d0f536
Em-stone-2,,Em,stone,ʈoɣoɽkop,ʈoɣoɽkop,,,,,,,,c876ff2289ba1e0de3c5c52423d0f536
Ende-stone-1,,Ende,stone,ʈəɡəɽ kəp,ʈəɡəɽ kəp,,,,,,,,d01b21afc66272e545350e0e3fd1886e
Ende-stone-2,,Ende,stone,ʈɘɡɘɽkɘp,ʈɘɡɘɽkɘp,,,,,,,,d01b21afc66272e545350e0e3fd1886e
Kawam-stone-1,,Kawam,stone,ʈoɡor kop,ʈoɡor kop,,,,,,,,9a2d5589a49f14f63fc80562f35f9a48
Kawam-stone-2,,Kawam,stone,ʈ͡ʂɔɣɔrkɔp,ʈ͡ʂɔɣɔrkɔp,,,,,,,,9a2d5589a49f14f63fc80562f35f9a48
Kawam-stone-3,,Kawam,stone,ʈ͡ʂɔɡɔrkɒp,ʈ͡ʂɔɡɔrkɒp,,,,,,,,
Taeme-stone-1,,Taeme,stone,ʈəɡəl kəp,ʈəɡəl kəp,,,,,,,,909967421c1c553b6f711b7d2d083b42
Taeme-stone-2,,Taeme,stone,ʈəɡəlkəp,ʈəɡəlkəp,,,,,,,,909967421c1c553b6f711b7d2d083b42
Kawam-stop-1,,Kawam,stop,rɔt͡ɕ,rɔt͡ɕ,,,,,,,,
Agob-stop-v-1,,Agob,stop-v,ɽoʈ,ɽoʈ,,,,,,,,416db9b40587a4573758ec1a6f88c1d5
Agob-stop-v-2,,Agob,stop-v,ɻʌʈ͡ʂ,ɻʌʈ͡ʂ,,,,,,,,416db9b40587a4573758ec1a6f88c1d5
Em-stop-v-1,,Em,stop-v,ɽoʈ,ɽoʈ,,,,,,,,1a10e8af8ec2077c95bea27d664241d1
Em-stop-v-2,,Em,stop-v,ɽɔʈ,ɽɔʈ,,,,,,,,1a10e8af8ec2077c95bea27d664241d1
Ende-stop-v-1,,Ende,stop-v,ɽəʈ,ɽəʈ,,,,,,,,74f969293f34362286352ac2b38fb087
Ende-stop-v-2,,Ende,stop-v,ɽəʈ,ɽəʈ,,,,,,,,74f969293f34362286352ac2b38fb087
Kawam-stop-v-1,,Kawam,stop-v,roʈ,roʈ,,,,,,,,b659db8cf0cce06f9927c9e076af5c1a
Kawam-stop-v-2,,Kawam,stop-v,rɔʈ͡ʂ,rɔʈ͡ʂ,,,,,,,,b659db8cf0cce06f9927c9e076af5c1a
Taeme-stop-v-1,,Taeme,stop-v,ləʈ,ləʈ,,,,,,,,94cbb53369ee56ddb7a65bb909f907d3
Taeme-stop-v-2,,Taeme,stop-v,ləʈ,ləʈ,,,,,,,,94cbb53369ee56ddb7a65bb909f907d3
Agob-straight-1,,Agob,straight,ʈoʈli,ʈoʈli,,,,,,,,8f2a98f0f219d7b0cb731988e2d5a6c0
Agob-straight-2,,Agob,straight,ʈʌʈli,ʈʌʈli,,,,,,,,8f2a98f0f219d7b0cb731988e2d5a6c0
Em-straight-1,,Em,straight,ʈoʈle,ʈoʈle,,,,,,,,82e477815e768e059766b41ede2ab28c
Em-straight-2,,Em,straight,ʈoʈlej,ʈoʈlej,,,,,,,,82e477815e768e059766b41ede2ab28c
Ende-straight-1,,Ende,straight,ʈəʈle,ʈəʈle,,,,,,,,039fee2f2a3d40489cedc330381d1a98
Ende-straight-2,,Ende,straight,ʈɘʈɘle,ʈɘʈɘle,,,,,,,,039fee2f2a3d40489cedc330381d1a98
Kawam-straight-1,,Kawam,straight,ʈoʈolaj,ʈoʈolaj,,,,,,,,84444cfba2c7fd3a8fc6151d16abad46
Kawam-straight-2,,Kawam,straight,ʈ͡ʂəʈ͡ʂəlæj,ʈ͡ʂəʈ͡ʂəlæj,,,,,,,,84444cfba2c7fd3a8fc6151d16abad46
Kawam-straight-3,,Kawam,straight,t͡ʃot͡ʃolaj,t͡ʃot͡ʃolaj,,,,,,,,
Taeme-straight-1,,Taeme,straight,ʈəʈli,ʈəʈli,,,,,,,,765ca95158cd685de3dc72f17d75129e
Taeme-straight-2,,Taeme,straight,ʈɪʈɪʎi,ʈɪʈɪʎi,,,,,,,,765ca95158cd685de3dc72f17d75129e
Taeme-straight-3,,Taeme,straight,ʈəʈəʎe,ʈəʈəʎe,,,,,,,,3a500d1c6dc7793ca3f1e1c3c7d3ba11
Taeme-straight-4,,Taeme,straight,ʈəʈ͡ʂəʎe,ʈəʈ͡ʂəʎe,,,,,,,,3a500d1c6dc7793ca3f1e1c3c7d3ba11
Taeme-strength-1,,Taeme,strength,məŋal,məŋal,,,,,,,,
Agob-string-1,,Agob,string,kæb,kæb,,,,,,,,940e433a47ef61d0385a019e252f5597
Agob-string-2,,Agob,string,kɛb,kɛb,,,,,,,,940e433a47ef61d0385a019e252f5597
Em-string-1,,Em,string,kab,kab,,,,,,,,34457ce328b0fb27a82e325116428371
Em-string-2,,Em,string,kæb,kæb,,,,,,,,34457ce328b0fb27a82e325116428371
Ende-string-1,,Ende,string,kab,kab,,,,,,,,c78502ba5aa7b145be134ae862951863
Ende-string-2,,Ende,string,kɑb,kɑb,,,,,,,,c78502ba5aa7b145be134ae862951863
Kawam-string-1,,Kawam,string,petkor,petkor,,,,,,,,305e9723b602ae93afc20c75227c557d
Kawam-string-2,,Kawam,string,pætkor,pætkor,,,,,,,,305e9723b602ae93afc20c75227c557d
Kawam-string-3,,Kawam,string,pɛtkor,pɛtkor,,,,,,,,
Taeme-string-1,,Taeme,string,kab,kab,,,,,,,,84b77663fe4166d0437dc756eaa9a4d3
Taeme-string-2,,Taeme,string,kæb,kæb,,,,,,,,84b77663fe4166d0437dc756eaa9a4d3
Taeme-string-3,,Taeme,string,kæb,kæb,,,,,,,,1403b44619a2b5e9ef8e398c80ae731e
Agob-strong-1,,Agob,strong,ʈəɽem,ʈəɽem,,,,,,,,
Agob-strong-2,,Agob,strong,ʈəɽɛm,ʈəɽɛm,,,,,,,,
Em-strong-1,,Em,strong,məŋɑɻ,məŋɑɻ,,,,,,,,
Agob-stump-1,,Agob,stump,ɽo tunbu,ɽo tunbu,,,,,,,,6c9f8f1075c4f2c6c6a5ff29fc876a99
Agob-stump-2,,Agob,stump,ɽotunbu,ɽotunbu,,,,,,,,6c9f8f1075c4f2c6c6a5ff29fc876a99
Em-stump-1,,Em,stump,ɽu tubu,ɽu tubu,,,,,,,,06b89b9d3a650c5165d6a061f4e637bd
Em-stump-2,,Em,stump,ɽutubu,ɽutubu,,,,,,,,06b89b9d3a650c5165d6a061f4e637bd
Ende-stump-1,,Ende,stump,tubu,tubu,,,,,,,,e5dd1ec4ad2e4af0ed044709d3d26d12
Ende-stump-2,,Ende,stump,tubu,tubu,,,,,,,,e5dd1ec4ad2e4af0ed044709d3d26d12
Kawam-stump-1,,Kawam,stump,ro tubu,ro tubu,,,,,,,,52a824341869c67730c656f7ce2110d7
Kawam-stump-2,,Kawam,stump,rotʉβu,rotʉβu,,,,,,,,52a824341869c67730c656f7ce2110d7
Kawam-stump-3,,Kawam,stump,rotubu,rotubu,,,,,,,,
Taeme-stump-1,,Taeme,stump,lu tubu,lu tubu,,,,,,,,bdbe1040effed0af4ba3aa29dcf1486f
Taeme-stump-2,,Taeme,stump,lutəbu,lutəbu,,,,,,,,bdbe1040effed0af4ba3aa29dcf1486f
Taeme-stump-3,,Taeme,stump,lu tubutubu,lu tubutubu,,,,,,,,bd449cac756cef1646439a3a8d03dae0
Taeme-stump-4,,Taeme,stump,lutubutubu,lutubutubu,,,,,,,,bd449cac756cef1646439a3a8d03dae0
Agob-suck-1,,Agob,suck,mikmik,mikmik,,,,,,,,7f3550c4de506d04e17a1c3661e553f0
Agob-suck-2,,Agob,suck,mikmik,mikmik,,,,,,,,7f3550c4de506d04e17a1c3661e553f0
